EPOCH=184,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.485
EPOCH=185,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.447
EPOCH=186,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.443
EPOCH=187,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.444
EPOCH=188,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.500
EPOCH=189,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.441
EPOCH=190,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.450
EPOCH=191,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.431
EPOCH=192,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.447
EPOCH=193,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.473
EPOCH=194,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.443
EPOCH=195,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.474
EPOCH=196,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.444
EPOCH=197,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.462
EPOCH=198,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.455
EPOCH=199,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.437
EPOCH=200,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.452
